ClassName,Name,Description,DefaultValue,Required
org.openapitools.codegen.languages.ObjcClientCodegen,classPrefix,prefix for generated classes (convention: Abbreviation of pod name e.g. `HN` for `HackerNews`).`,,
org.openapitools.codegen.languages.ObjcClientCodegen,podName,cocoapods package name (convention: CameCase).,,
org.openapitools.codegen.languages.ObjcClientCodegen,podVersion,cocoapods package version.,,
org.openapitools.codegen.languages.ObjcClientCodegen,authorName,Name to use in the podspec file.,,
org.openapitools.codegen.languages.ObjcClientCodegen,authorEmail,Email to use in the podspec file.,,
org.openapitools.codegen.languages.ObjcClientCodegen,gitRepoURL,URL for the git repo where this podspec should point to.,,
org.openapitools.codegen.languages.ObjcClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.OpenAPIGenerator,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.OpenAPIGenerator,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.OpenAPIGenerator,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.OpenAPIGenerator,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.OpenAPIYamlGenerator,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.OpenAPIYamlGenerator,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.OpenAPIYamlGenerator,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.OpenAPIYamlGenerator,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.OpenAPIYamlGenerator,outputFile,output filename,,
org.openapitools.codegen.languages.PerlClientCodegen,moduleName,Perl module name (convention: CamelCase or Long::Module).,,
org.openapitools.codegen.languages.PerlClientCodegen,moduleVersion,Perl module version.,,
org.openapitools.codegen.languages.PerlClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.PerlClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.PerlClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.PerlClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.PhpClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.PhpClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.PhpClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.PhpClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.PhpClientCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.PhpClientCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.PhpClientCodegen,variableNamingConvention,"naming convention of variable name, e.g. camelCase.",,
org.openapitools.codegen.languages.PhpClientCodegen,invokerPackage,The main namespace to use for all classes. e.g. Yay\Pets,,
org.openapitools.codegen.languages.PhpClientCodegen,packageName,The main package name for classes. e.g. GeneratedPetstore,,
org.openapitools.codegen.languages.PhpClientCodegen,srcBasePath,The directory to serve as source root.,,
org.openapitools.codegen.languages.PhpClientCodegen,gitUserId,"Git user ID, e.g. openapitools.",,
org.openapitools.codegen.languages.PhpClientCodegen,gitRepoId,"Git repo ID, e.g. openapi-generator.",,
org.openapitools.codegen.languages.PhpClientCodegen,artifactVersion,The version to use in the composer package version field. e.g. 1.2.3,,
org.openapitools.codegen.languages.PhpClientCodegen,composerVendorName,The vendor name used in the composer package name. The template uses {{composerVendorName}}/{{composerProjectName}} for the composer package name. e.g. yaypets. IMPORTANT NOTE (2016/03): composerVendorName will be deprecated and replaced by gitUserId in the next openapi-generator release,,
org.openapitools.codegen.languages.PhpClientCodegen,composerProjectName,The project name used in the composer package name. The template uses {{composerVendorName}}/{{composerProjectName}} for the composer package name. e.g. petstore-client. IMPORTANT NOTE (2016/03): composerProjectName will be deprecated and replaced by gitRepoId in the next openapi-generator release,,
org.openapitools.codegen.languages.PhpClientCodegen,hideGenerationTimestamp,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,variableNamingConvention,"naming convention of variable name, e.g. camelCase.",,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,invokerPackage,The main namespace to use for all classes. e.g. Yay\Pets,,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,packageName,The main package name for classes. e.g. GeneratedPetstore,,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,srcBasePath,The directory to serve as source root.,,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,gitUserId,"Git user ID, e.g. openapitools.",,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,gitRepoId,"Git repo ID, e.g. openapi-generator.",,
org.openapitools.codegen.languages.PhpLaravelServerCodegen,artifactVersion,The version to use in the composer package version field. e.g. 1.2.3,,
org.openapitools.codegen.languages.PhpLumenServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.PhpLumenServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.PhpLumenServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.PhpLumenServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.PhpLumenServerCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.PhpLumenServerCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.PhpLumenServerCodegen,variableNamingConvention,"naming convention of variable name, e.g. camelCase.",,
org.openapitools.codegen.languages.PhpLumenServerCodegen,invokerPackage,The main namespace to use for all classes. e.g. Yay\Pets,,
org.openapitools.codegen.languages.PhpLumenServerCodegen,packageName,The main package name for classes. e.g. GeneratedPetstore,,
org.openapitools.codegen.languages.PhpLumenServerCodegen,srcBasePath,The directory to serve as source root.,,
org.openapitools.codegen.languages.PhpLumenServerCodegen,gitUserId,"Git user ID, e.g. openapitools.",,
org.openapitools.codegen.languages.PhpLumenServerCodegen,gitRepoId,"Git repo ID, e.g. openapi-generator.",,
org.openapitools.codegen.languages.PhpLumenServerCodegen,artifactVersion,The version to use in the composer package version field. e.g. 1.2.3,,
org.openapitools.codegen.languages.PhpSilexServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.PhpSilexServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.PhpSilexServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.PhpSilexServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.PhpSlimServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.PhpSlimServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.PhpSlimServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.PhpSlimServerCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.PhpSlimServerCodegen,modelPackage,package for generated models,,
